PID,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Utilities,Neighborhood,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remodeled,Exter Qual,Exter Cond,Bsmt Unf Sqft,Total Bsmnt Sqft,Central Air,Living Area Sqft,Bedroom,Kitchen,Total Rooms,Garage Type,Garage Yr Blt,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Fence,SalePrice,Month,Year,Total Full Baths,Total Half Baths
527325110,RL,92,11952,Pave,MISSING,AllPub,NWAmes,1Fam,2Story,7,6,1977,1977,TA,TA,808.0,808.0,Y,1969.0,3,1,8,Attchd,1977.0,2.0,534.0,TA,TA,Y,MISSING,190000.0,11,2007,2.0,1.0
907131070,RL,-1,8685,Pave,MISSING,AllPub,CollgCr,1Fam,1Story,7,5,1998,1998,TA,TA,579.0,1425.0,Y,1425.0,3,1,5,Attchd,1998.0,2.0,591.0,TA,TA,Y,MISSING,193000.0,05,2006,3.0,0.0
909281110,RL,100,9670,Pave,MISSING,AllPub,Crawfor,1Fam,2Story,8,6,1935,1950,TA,TA,398.0,608.0,Y,1873.0,4,1,9,Detchd,1935.0,2.0,786.0,Fa,TA,Y,MISSING,257076.0,06,2008,1.0,1.0
905453080,RL,44,17485,Pave,MISSING,AllPub,Edwards,1Fam,1Story,7,5,2009,2010,Gd,TA,162.0,1508.0,Y,1508.0,1,1,5,Attchd,2009.0,2.0,572.0,TA,TA,Y,MISSING,308030.0,01,2010,2.0,0.0
526352080,RL,85,10667,Pave,MISSING,AllPub,NAmes,1Fam,1Story,6,6,1971,1971,TA,TA,749.0,1587.0,Y,1587.0,3,1,7,Attchd,1971.0,2.0,525.0,TA,TA,Y,MISSING,167300.0,03,2007,2.0,0.0
914478110,RL,-1,12760,Pave,MISSING,AllPub,Mitchel,Duplex,1Story,6,5,1976,1976,TA,TA,1958.0,1958.0,Y,2048.0,5,2,9,2Types,1976.0,2.0,776.0,TA,TA,Y,MISSING,170000.0,03,2010,3.0,0.0
533223100,FV,-1,2403,Pave,MISSING,AllPub,Somerst,TwnhsE,2Story,7,5,2003,2003,Gd,TA,286.0,530.0,Y,1080.0,2,1,4,Attchd,2003.0,2.0,496.0,TA,TA,Y,MISSING,147110.0,06,2010,2.0,1.0
535382100,RL,60,7200,Pave,MISSING,AllPub,OldTown,1Fam,2Story,7,9,1910,2008,Gd,Gd,560.0,560.0,Y,1690.0,4,1,5,Detchd,2008.0,2.0,624.0,TA,TA,Y,MISSING,156500.0,08,2009,2.0,0.0
527108060,RL,42,13751,Pave,MISSING,AllPub,Gilbert,1Fam,2Story,7,5,2005,2006,Gd,TA,1640.0,1700.0,Y,2212.0,3,1,9,Attchd,2006.0,3.0,773.0,TA,TA,Y,MISSING,309000.0,05,2006,3.0,1.0
526355190,RL,95,15865,Pave,MISSING,AllPub,NAmes,1Fam,1Story,8,6,1970,1970,Gd,Gd,1043.0,2217.0,Y,2217.0,4,1,8,Attchd,1970.0,2.0,621.0,TA,TA,Y,MISSING,268000.0,10,2007,3.0,0.0
907270040,RL,66,16226,Pave,MISSING,AllPub,CollgCr,1Fam,2Story,8,5,1998,1999,Gd,TA,747.0,1028.0,Y,2452.0,4,1,9,BuiltIn,1998.0,2.0,683.0,TA,TA,Y,MISSING,267000.0,05,2007,2.0,1.0
535376010,RL,55,5500,Pave,MISSING,AllPub,OldTown,1Fam,1.5Unf,4,6,1956,1956,TA,TA,882.0,882.0,Y,882.0,1,1,4,MISSING,-1.0,0.0,0.0,MISSING,MISSING,Y,MnPrv,103200.0,04,2007,1.0,0.0
908102050,RL,67,8777,Pave,MISSING,AllPub,Edwards,1Fam,1Story,4,5,1949,2003,TA,TA,0.0,0.0,Y,1126.0,2,1,5,Detchd,2002.0,2.0,520.0,TA,TA,N,MnPrv,108000.0,05,2009,2.0,0.0
528218020,RL,65,10237,Pave,MISSING,AllPub,Gilbert,1Fam,2Story,6,5,2005,2006,Gd,TA,768.0,768.0,Y,1536.0,3,1,6,Attchd,2005.0,2.0,400.0,TA,TA,Y,MISSING,176000.0,06,2007,2.0,1.0
528221040,RL,63,9729,Pave,MISSING,AllPub,Gilbert,1Fam,2Story,6,5,2006,2007,Gd,TA,698.0,698.0,Y,1746.0,3,1,6,BuiltIn,2007.0,3.0,350.0,TA,TA,Y,MISSING,198444.0,06,2007,3.0,1.0
531477040,RH,60,8400,Pave,MISSING,AllPub,SawyerW,Duplex,1Story,5,5,1977,1977,TA,TA,0.0,0.0,Y,2020.0,4,2,10,Detchd,1977.0,2.0,630.0,TA,TA,Y,MISSING,144000.0,10,2007,2.0,0.0
534426040,RL,72,10007,Pave,MISSING,AllPub,NAmes,1Fam,1Story,5,7,1959,2006,Gd,TA,247.0,1053.0,Y,1053.0,3,1,5,Attchd,1959.0,1.0,312.0,TA,TA,Y,MnPrv,145500.0,08,2008,2.0,1.0
528292040,RL,-1,24682,Pave,MISSING,AllPub,Gilbert,1Fam,2Story,6,5,1999,1999,TA,TA,841.0,841.0,Y,1675.0,3,1,7,BuiltIn,1999.0,2.0,502.0,TA,TA,Y,MISSING,181000.0,06,2009,2.0,1.0
534252110,RL,-1,12342,Pave,MISSING,AllPub,NAmes,1Fam,1Story,5,5,1960,1978,TA,TA,978.0,978.0,Y,1422.0,3,1,6,Attchd,1960.0,1.0,286.0,TA,TA,Y,GdWo,139900.0,08,2007,1.0,0.0
535476110,RL,75,8604,Pave,MISSING,AllPub,NAmes,Duplex,SFoyer,5,7,1978,1978,TA,Gd,0.0,941.0,Y,941.0,2,1,4,Attchd,1978.0,2.0,564.0,TA,TA,Y,MISSING,145000.0,11,2009,2.0,0.0
528240130,RL,63,8577,Pave,MISSING,AllPub,Gilbert,1Fam,2Story,7,5,2004,2004,Gd,TA,847.0,847.0,Y,1733.0,3,1,7,BuiltIn,2004.0,2.0,433.0,TA,TA,Y,MISSING,185088.0,04,2010,2.0,1.0
916403250,RL,125,14419,Pave,MISSING,AllPub,Timber,1Fam,SLvl,7,5,1987,1989,TA,TA,117.0,1645.0,Y,1479.0,3,1,7,Attchd,1987.0,2.0,578.0,TA,TA,Y,MISSING,213500.0,07,2009,4.0,1.0
535425050,RL,86,11650,Pave,MISSING,AllPub,NAmes,1Fam,1Story,7,5,1959,1959,TA,TA,0.0,0.0,Y,1472.0,2,1,5,Attchd,1959.0,2.0,484.0,TA,TA,Y,MISSING,157500.0,06,2006,2.0,0.0
535402140,RL,93,10090,Pave,MISSING,AllPub,NAmes,1Fam,SLvl,7,5,1963,1999,TA,TA,0.0,725.0,Y,1651.0,4,1,6,BuiltIn,1963.0,1.0,276.0,TA,TA,Y,MnPrv,172000.0,10,2007,2.0,1.0
909452050,RL,-1,13607,Pave,MISSING,AllPub,Crawfor,1Fam,SLvl,6,6,1986,1986,TA,Gd,118.0,572.0,Y,1982.0,3,1,6,BuiltIn,1986.0,2.0,501.0,TA,TA,Y,MISSING,208000.0,04,2009,3.0,1.0
533213130,FV,24,2280,Pave,Pave,AllPub,Somerst,Twnhs,2Story,6,5,1999,1999,TA,TA,179.0,744.0,Y,1501.0,3,1,6,Detchd,1999.0,2.0,440.0,TA,TA,Y,MISSING,176500.0,09,2007,3.0,1.0
907290020,RL,75,9750,Pave,MISSING,AllPub,CollgCr,1Fam,2Story,7,6,1998,1998,TA,TA,133.0,1108.0,Y,2097.0,3,1,8,Detchd,1998.0,2.0,583.0,TA,TA,Y,MISSING,274300.0,06,2006,3.0,1.0
914465055,RL,43,12118,Pave,MISSING,AllPub,Mitchel,1Fam,1Story,7,5,2004,2005,Gd,TA,1710.0,1710.0,Y,1710.0,3,1,7,Attchd,2004.0,2.0,550.0,TA,TA,Y,MISSING,240000.0,04,2009,2.0,0.0
534400060,RL,100,10175,Pave,MISSING,AllPub,NAmes,1Fam,1Story,6,5,1964,1964,TA,TA,935.0,1425.0,Y,1425.0,3,1,7,Attchd,1964.0,2.0,576.0,TA,TA,Y,MISSING,180500.0,07,2008,2.0,0.0
907192020,RL,68,9543,Pave,MISSING,AllPub,CollgCr,1Fam,2Story,7,5,2001,2001,Gd,TA,845.0,845.0,Y,1690.0,3,1,7,Attchd,2001.0,2.0,517.0,TA,TA,Y,MISSING,190550.0,02,2007,2.0,1.0
905101100,RL,54,6342,Pave,MISSING,AllPub,Sawyer,1Fam,1.5Fin,5,8,1875,1996,TA,Gd,780.0,780.0,N,1020.0,2,1,6,MISSING,-1.0,0.0,0.0,MISSING,MISSING,N,MISSING,94000.0,05,2010,1.0,0.0
903458170,RM,52,6240,Pave,Grvl,AllPub,IDOTRR,1Fam,1.5Fin,4,5,1925,1950,TA,TA,628.0,780.0,Y,1208.0,2,1,5,Detchd,1962.0,2.0,539.0,TA,TA,Y,MISSING,103000.0,01,2009,1.0,0.0
908228040,RL,60,9738,Pave,MISSING,AllPub,Edwards,1Fam,1.5Fin,5,7,1924,1950,TA,Gd,392.0,784.0,Y,1221.0,4,1,7,Attchd,1965.0,1.0,392.0,TA,TA,Y,MISSING,104900.0,03,2006,2.0,0.0
535152200,RL,74,8856,Pave,MISSING,AllPub,NAmes,1Fam,1Story,5,4,1957,1957,TA,TA,503.0,1176.0,Y,1176.0,3,1,6,Attchd,1957.0,1.0,292.0,TA,TA,Y,MISSING,136500.0,05,2008,2.0,0.0
909251030,RL,54,7223,Pave,MISSING,AllPub,Crawfor,1Fam,1Story,5,5,1926,1950,TA,TA,971.0,1290.0,Y,1422.0,3,1,6,Detchd,1973.0,1.0,352.0,TA,TA,Y,MnPrv,136500.0,04,2007,1.0,0.0
533253070,RL,61,3782,Pave,MISSING,AllPub,Greens,TwnhsE,1Story,8,5,1981,1981,Gd,TA,266.0,1226.0,Y,1226.0,1,1,4,Attchd,1981.0,2.0,484.0,TA,TA,Y,MISSING,211500.0,09,2009,2.0,0.0
908102160,RL,75,9825,Pave,MISSING,AllPub,Edwards,1Fam,SFoyer,5,5,1967,1967,TA,TA,0.0,936.0,Y,936.0,2,1,4,Attchd,1967.0,1.0,384.0,TA,TA,Y,MISSING,118500.0,08,2007,2.0,0.0
907196050,RL,68,11250,Pave,MISSING,AllPub,CollgCr,1Fam,2Story,7,5,2001,2002,Gd,TA,434.0,920.0,Y,1786.0,3,1,6,Attchd,2001.0,2.0,608.0,TA,TA,Y,MISSING,223500.0,09,2008,3.0,1.0
535327200,RL,70,13300,Pave,MISSING,AllPub,NAmes,1Fam,1Story,5,7,1956,2000,TA,TA,551.0,928.0,Y,928.0,2,1,4,Attchd,1956.0,1.0,252.0,TA,TA,Y,MISSING,132000.0,06,2007,1.0,0.0
906392070,RL,64,7314,Pave,MISSING,AllPub,CollgCr,1Fam,1Story,7,5,2007,2007,Gd,TA,508.0,1232.0,Y,1232.0,2,1,6,Attchd,2007.0,2.0,632.0,TA,TA,Y,MISSING,194500.0,02,2009,3.0,0.0
535180100,RL,75,9464,Pave,MISSING,AllPub,NAmes,1Fam,1Story,6,7,1958,1958,TA,Gd,510.0,1080.0,Y,1080.0,3,1,5,Attchd,1958.0,1.0,288.0,TA,TA,Y,MISSING,136000.0,06,2008,1.0,0.0
534428020,RL,-1,12493,Pave,MISSING,AllPub,NAmes,1Fam,1Story,4,5,1960,1960,TA,TA,375.0,1100.0,Y,1100.0,3,1,6,Attchd,1960.0,1.0,312.0,TA,TA,Y,GdWo,141000.0,04,2008,2.0,0.0
532376090,RL,40,13673,Pave,MISSING,AllPub,Sawyer,1Fam,1Story,5,5,1962,1962,TA,Gd,1140.0,1140.0,Y,1696.0,3,1,8,Attchd,1962.0,1.0,349.0,TA,TA,Y,MISSING,143900.0,03,2007,1.0,1.0
528435060,RL,83,9849,Pave,MISSING,AllPub,Somerst,1Fam,1Story,7,6,2007,2007,Gd,TA,1689.0,1689.0,Y,1689.0,3,1,7,Attchd,2007.0,3.0,954.0,TA,TA,Y,MISSING,248328.0,06,2007,2.0,0.0
535383110,RL,60,10800,Pave,Grvl,AllPub,OldTown,1Fam,1Story,5,7,1920,1950,TA,TA,720.0,720.0,N,846.0,2,1,4,Detchd,1980.0,2.0,576.0,TA,TA,N,MISSING,106000.0,06,2009,1.0,0.0
528235130,RL,74,9056,Pave,MISSING,AllPub,Gilbert,1Fam,2Story,8,5,2004,2004,Gd,TA,707.0,707.0,Y,1414.0,3,1,6,Attchd,2004.0,2.0,403.0,TA,TA,Y,MISSING,178000.0,10,2006,2.0,1.0
528186090,RL,60,7313,Pave,MISSING,AllPub,NridgHt,TwnhsE,1Story,9,5,2005,2005,Ex,TA,408.0,1561.0,Y,1561.0,2,1,6,Attchd,2005.0,2.0,556.0,TA,TA,Y,MISSING,277500.0,08,2007,3.0,0.0
532476050,RL,100,14330,Pave,MISSING,AllPub,Veenker,1Fam,SLvl,7,4,1974,1974,Gd,Fa,228.0,1748.0,Y,2646.0,3,1,9,Attchd,1974.0,2.0,550.0,TA,TA,Y,GdPrv,260000.0,01,2006,3.0,2.0
910226060,RM,75,9060,Pave,MISSING,AllPub,IDOTRR,1Fam,1.5Fin,6,5,1957,1957,TA,TA,967.0,967.0,Y,1638.0,4,1,6,Detchd,1957.0,1.0,384.0,TA,TA,Y,MISSING,139000.0,04,2006,2.0,0.0
905108120,RL,75,8235,Pave,MISSING,AllPub,Sawyer,Duplex,1Story,5,4,1977,1977,TA,TA,1466.0,1949.0,Y,1949.0,6,2,10,Attchd,1977.0,2.0,586.0,TA,TA,Y,MISSING,157000.0,05,2006,2.0,0.0
527250040,RL,100,34650,Pave,MISSING,AllPub,Gilbert,2fmCon,1Story,5,5,1955,1955,TA,TA,0.0,1056.0,N,1056.0,3,1,5,Attchd,1955.0,2.0,572.0,TA,TA,Y,MISSING,145000.0,01,2006,2.0,0.0
905226050,RL,-1,25339,Pave,MISSING,AllPub,Sawyer,1Fam,1Story,5,7,1918,2007,TA,Gd,816.0,816.0,Y,1416.0,3,1,7,Attchd,2007.0,2.0,576.0,TA,TA,N,MISSING,112000.0,08,2007,2.0,0.0
535425060,RL,76,11355,Pave,MISSING,AllPub,NAmes,1Fam,1Story,7,7,1958,2001,TA,TA,675.0,1312.0,Y,1312.0,3,1,6,Attchd,1958.0,2.0,495.0,TA,TA,Y,MnPrv,186000.0,04,2008,1.0,1.0
534204120,RL,79,10289,Pave,MISSING,AllPub,NAmes,1Fam,1Story,5,7,1965,1965,TA,TA,237.0,1073.0,Y,1073.0,3,1,6,Attchd,1965.0,2.0,515.0,TA,TA,Y,MISSING,156000.0,06,2007,2.0,1.0
527355280,RL,79,10240,Pave,MISSING,AllPub,NWAmes,1Fam,1Story,6,6,1980,1980,TA,Gd,0.0,1686.0,Y,1686.0,3,1,7,Attchd,1980.0,2.0,612.0,TA,TA,Y,MISSING,207500.0,05,2006,3.0,0.0
528106070,RL,108,13173,Pave,MISSING,AllPub,NridgHt,1Fam,1Story,9,5,2006,2007,Gd,TA,80.0,1652.0,Y,1652.0,2,1,6,Attchd,2006.0,2.0,840.0,TA,TA,Y,MISSING,325000.0,11,2009,3.0,0.0
909276110,RL,-1,7500,Pave,MISSING,AllPub,Crawfor,1Fam,2Story,6,7,1942,1950,TA,TA,224.0,771.0,Y,1494.0,3,1,7,Attchd,1942.0,1.0,213.0,TA,TA,P,MISSING,177500.0,11,2009,1.0,0.0
902477130,C (all),72,9392,Pave,MISSING,AllPub,IDOTRR,1Fam,1Story,3,3,1900,1950,TA,Fa,245.0,245.0,N,797.0,2,1,5,MISSING,-1.0,0.0,0.0,MISSING,MISSING,N,MISSING,44000.0,09,2009,1.0,0.0
528142050,RL,82,9709,Pave,MISSING,AllPub,NridgHt,1Fam,2Story,8,5,2007,2007,Ex,TA,140.0,918.0,Y,2100.0,3,1,8,BuiltIn,2007.0,3.0,786.0,TA,TA,Y,MISSING,319500.0,09,2007,3.0,1.0
906402070,RL,-1,14364,Pave,MISSING,AllPub,SawyerW,1Fam,2Story,7,5,1988,1989,Gd,TA,92.0,1157.0,Y,2062.0,3,1,7,Attchd,1988.0,2.0,454.0,TA,TA,Y,MISSING,277000.0,04,2007,3.0,1.0
916402215,RL,93,18265,Pave,MISSING,AllPub,Timber,1Fam,1Story,6,5,1986,1986,Gd,Gd,276.0,1256.0,Y,1256.0,3,1,6,Attchd,1986.0,2.0,578.0,TA,TA,Y,MISSING,180000.0,03,2008,2.0,0.0
527425110,RL,60,9000,Pave,MISSING,AllPub,NAmes,1Fam,1Story,4,7,1971,2006,TA,Gd,624.0,864.0,Y,864.0,3,1,5,Detchd,1986.0,2.0,576.0,TA,TA,Y,GdWo,130000.0,07,2009,1.0,0.0
914474020,RL,70,9116,Pave,MISSING,AllPub,Mitchel,1Fam,1Story,8,5,2001,2001,Gd,TA,1491.0,1491.0,Y,1491.0,3,1,7,Attchd,2001.0,2.0,490.0,TA,TA,Y,MISSING,209000.0,05,2006,2.0,0.0
906380120,RL,68,8814,Pave,MISSING,AllPub,CollgCr,1Fam,1Story,7,5,2005,2007,Gd,TA,349.0,1274.0,Y,1274.0,3,1,6,Attchd,2005.0,2.0,508.0,TA,TA,Y,MISSING,203000.0,01,2007,3.0,0.0
528108040,RL,95,12350,Pave,MISSING,AllPub,NridgHt,1Fam,2Story,9,5,2009,2009,Gd,TA,379.0,1365.0,Y,2690.0,3,1,8,Attchd,2009.0,3.0,864.0,TA,TA,Y,MISSING,398800.0,07,2009,3.0,1.0
535153150,RL,76,9120,Pave,MISSING,AllPub,NAmes,1Fam,1Story,6,6,1958,1958,TA,TA,599.0,1261.0,Y,1261.0,3,1,6,Attchd,1958.0,2.0,433.0,TA,TA,Y,MISSING,163000.0,11,2008,2.0,0.0
906392080,RL,64,7242,Pave,MISSING,AllPub,CollgCr,1Fam,1Story,7,5,2005,2006,Gd,TA,1270.0,1270.0,Y,1270.0,2,1,6,Attchd,2005.0,2.0,524.0,TA,TA,Y,MISSING,175900.0,07,2007,2.0,0.0
527164120,RL,-1,10832,Pave,MISSING,AllPub,Gilbert,1Fam,2Story,7,5,1994,1996,Gd,TA,712.0,712.0,Y,1895.0,3,1,7,Attchd,1994.0,2.0,409.0,TA,TA,Y,MISSING,194500.0,10,2008,2.0,1.0
908275090,RL,70,11767,Pave,MISSING,AllPub,Edwards,1Fam,2Story,4,7,1910,2000,TA,TA,560.0,560.0,N,1346.0,2,1,6,Detchd,1950.0,1.0,384.0,Fa,TA,Y,GdWo,112000.0,05,2007,1.0,1.0
908276150,RL,-1,8926,Pave,MISSING,AllPub,Edwards,1Fam,1Story,4,3,1956,1956,TA,TA,672.0,672.0,Y,960.0,3,1,5,Basment,1956.0,1.0,288.0,TA,TA,Y,MnPrv,112000.0,10,2009,1.0,0.0
907275090,RL,73,11883,Pave,MISSING,AllPub,CollgCr,1Fam,1Story,7,5,1996,1996,Gd,TA,814.0,1504.0,Y,1504.0,3,1,6,Attchd,1996.0,2.0,478.0,TA,TA,Y,MISSING,203000.0,06,2009,3.0,0.0
923202137,RL,77,9278,Pave,MISSING,AllPub,Mitchel,1Fam,1Story,5,5,2007,2008,TA,TA,1092.0,1092.0,Y,1092.0,2,1,5,MISSING,-1.0,0.0,0.0,MISSING,MISSING,Y,MISSING,146000.0,02,2008,1.0,0.0
533241030,FV,66,7399,Pave,Pave,AllPub,Somerst,1Fam,2Story,7,5,1997,1998,Gd,TA,326.0,975.0,Y,1950.0,3,1,7,Detchd,1997.0,2.0,576.0,TA,TA,Y,MISSING,239000.0,06,2007,2.0,1.0
916455150,RL,80,11305,Pave,MISSING,AllPub,Timber,1Fam,1Story,8,5,2002,2002,Gd,TA,593.0,1922.0,Y,1922.0,2,1,6,Attchd,2002.0,3.0,692.0,TA,TA,Y,MISSING,282000.0,04,2007,3.0,0.0
528120160,RL,76,9591,Pave,MISSING,AllPub,NridgHt,1Fam,1Story,8,5,2004,2005,Gd,TA,625.0,1713.0,Y,1713.0,3,1,7,Attchd,2004.0,3.0,856.0,TA,TA,Y,MISSING,274900.0,01,2009,3.0,0.0
535354050,RL,60,9600,Pave,MISSING,AllPub,NAmes,1Fam,1.5Unf,5,7,1949,2003,TA,TA,625.0,845.0,Y,893.0,2,1,4,Detchd,1985.0,2.0,576.0,TA,TA,Y,MISSING,135000.0,05,2007,1.0,1.0
531384070,RL,-1,11613,Pave,MISSING,AllPub,SawyerW,1Fam,2Story,6,5,1993,1997,Gd,TA,384.0,864.0,Y,1820.0,3,1,7,Attchd,1993.0,2.0,492.0,TA,TA,Y,GdPrv,191750.0,05,2007,2.0,1.0
908102270,RL,75,9937,Pave,MISSING,AllPub,Edwards,1Fam,1Story,5,7,1964,1999,TA,Gd,849.0,1486.0,Y,1486.0,3,1,7,Detchd,1968.0,2.0,480.0,TA,TA,Y,MnPrv,167000.0,03,2009,2.0,0.0
534453140,RL,50,4882,Pave,MISSING,AllPub,BrkSide,1Fam,2Story,4,7,1937,1950,TA,TA,228.0,348.0,Y,906.0,2,1,5,Basment,1937.0,1.0,231.0,Fa,TA,Y,MISSING,87000.0,09,2008,1.0,0.0
527107020,RL,-1,13041,Pave,MISSING,AllPub,Gilbert,1Fam,2Story,6,5,1995,1995,TA,TA,781.0,781.0,Y,1671.0,3,1,7,Attchd,1995.0,2.0,423.0,TA,TA,Y,MISSING,170000.0,02,2006,2.0,1.0
903453050,RM,60,10266,Pave,MISSING,AllPub,IDOTRR,1Fam,2Story,6,6,1952,1952,TA,TA,396.0,768.0,Y,1536.0,4,1,7,Detchd,1952.0,1.0,308.0,TA,TA,Y,MISSING,136000.0,05,2008,1.0,1.0
531375110,RL,66,13695,Pave,MISSING,AllPub,SawyerW,1Fam,1Story,5,5,2004,2004,TA,TA,468.0,1114.0,Y,1114.0,3,1,6,Detchd,2004.0,2.0,576.0,TA,TA,Y,MISSING,159000.0,06,2008,2.0,1.0
909282060,RL,70,12320,Pave,MISSING,AllPub,Crawfor,1Fam,2Story,7,7,1932,1990,TA,TA,637.0,637.0,Y,1609.0,3,1,8,2Types,1963.0,3.0,579.0,TA,TA,Y,GdWo,199500.0,05,2006,1.0,1.0
908275290,RL,60,16012,Pave,MISSING,AllPub,Edwards,1Fam,1Story,4,4,1954,1968,TA,TA,263.0,954.0,Y,1482.0,3,1,6,2Types,1956.0,2.0,609.0,TA,TA,Y,MnPrv,125000.0,10,2006,2.0,1.0
903235010,RM,60,6155,Pave,MISSING,AllPub,BrkSide,1Fam,2Story,6,8,1920,1999,TA,TA,611.0,611.0,Y,1362.0,3,1,6,Detchd,1920.0,2.0,502.0,TA,Fa,Y,MISSING,128000.0,06,2008,2.0,0.0
914476010,RL,75,10125,Pave,MISSING,AllPub,Mitchel,1Fam,1Story,6,6,1977,1977,TA,TA,276.0,1196.0,Y,1279.0,3,1,6,Detchd,1980.0,2.0,473.0,TA,TA,Y,MnPrv,171500.0,02,2008,2.0,1.0
923426070,RL,63,10475,Pave,MISSING,AllPub,Mitchel,1Fam,2Story,5,5,1991,1991,TA,TA,166.0,624.0,Y,1274.0,3,1,6,Detchd,1993.0,2.0,576.0,TA,TA,Y,GdWo,136000.0,03,2010,1.0,1.0
909276200,RL,130,9600,Pave,MISSING,AllPub,Crawfor,1Fam,1.5Fin,5,7,1940,1950,Gd,Gd,300.0,728.0,Y,1308.0,2,1,7,Detchd,1940.0,1.0,256.0,TA,TA,Y,MISSING,160000.0,06,2009,2.0,1.0
532479120,RL,-1,16647,Pave,MISSING,AllPub,Sawyer,1Fam,SFoyer,5,5,1975,1981,TA,TA,0.0,1390.0,Y,1701.0,3,1,6,Basment,1975.0,2.0,611.0,TA,TA,Y,MISSING,171000.0,01,2007,3.0,0.0
905101330,RL,72,10791,Pave,MISSING,AllPub,Sawyer,Duplex,1Story,4,5,1967,1967,TA,TA,0.0,0.0,Y,1296.0,2,2,6,CarPort,1967.0,2.0,516.0,TA,TA,Y,MISSING,90000.0,10,2006,2.0,0.0
527105140,RL,-1,12394,Pave,MISSING,AllPub,Gilbert,1Fam,2Story,7,5,2003,2003,Gd,TA,847.0,847.0,Y,1733.0,3,1,7,BuiltIn,2003.0,2.0,433.0,TA,TA,Y,MISSING,225000.0,10,2007,2.0,1.0
528186010,RL,129,16770,Pave,MISSING,AllPub,NridgHt,1Fam,1Story,8,5,2002,2003,Gd,TA,516.0,1712.0,Y,1712.0,3,1,8,Attchd,2002.0,3.0,701.0,TA,TA,Y,MISSING,286500.0,09,2009,3.0,0.0
908225170,RL,56,6931,Pave,MISSING,AllPub,Edwards,2fmCon,1Story,4,5,1955,1955,TA,TA,0.0,784.0,N,784.0,2,1,4,MISSING,-1.0,0.0,0.0,MISSING,MISSING,Y,MISSING,91900.0,05,2008,2.0,0.0
531371070,RL,68,10110,Pave,MISSING,AllPub,SawyerW,1Fam,2Story,6,5,2003,2003,Gd,TA,200.0,835.0,Y,1696.0,3,1,7,Attchd,2003.0,2.0,542.0,TA,TA,Y,MISSING,188000.0,07,2008,3.0,1.0
923225200,RM,41,2665,Pave,MISSING,AllPub,MeadowV,TwnhsE,2Story,5,7,1976,1976,TA,TA,232.0,550.0,Y,1475.0,4,1,6,Attchd,1976.0,1.0,336.0,TA,TA,Y,MISSING,129500.0,05,2008,2.0,0.0
528138060,RL,70,10171,Pave,MISSING,AllPub,NridgHt,1Fam,1Story,7,5,2004,2004,Gd,TA,1515.0,1517.0,Y,1535.0,3,1,7,Attchd,2004.0,2.0,532.0,TA,TA,Y,MISSING,214000.0,03,2010,2.0,0.0
535382130,RL,60,10800,Pave,Grvl,AllPub,OldTown,1Fam,1.5Fin,5,8,1936,1989,TA,TA,170.0,796.0,Y,1466.0,3,1,7,Attchd,1950.0,2.0,566.0,TA,TA,Y,MISSING,170000.0,04,2006,2.0,1.0
532353030,RL,-1,9240,Pave,MISSING,AllPub,Sawyer,1Fam,1Story,5,6,1962,2002,TA,TA,252.0,864.0,Y,1211.0,2,1,6,Detchd,1972.0,2.0,576.0,TA,TA,Y,MnPrv,144000.0,03,2006,1.0,0.0
910205130,RM,75,13710,Pave,MISSING,AllPub,IDOTRR,1Fam,1.5Fin,5,5,1950,1950,TA,TA,490.0,910.0,Y,1558.0,4,1,6,Attchd,1950.0,1.0,282.0,TA,TA,Y,MnPrv,152000.0,06,2007,1.0,1.0
902301140,RM,34,4571,Pave,Grvl,AllPub,OldTown,1Fam,2Story,5,5,1916,1950,TA,TA,624.0,624.0,N,1344.0,4,1,7,Detchd,1916.0,3.0,513.0,Fa,Fa,Y,MISSING,98000.0,05,2008,1.0,0.0
903232100,RM,52,6240,Pave,MISSING,AllPub,BrkSide,1Fam,1.5Fin,5,7,1930,1992,TA,TA,966.0,966.0,Y,1426.0,3,1,6,Detchd,1930.0,1.0,230.0,Fa,TA,Y,GdPrv,131750.0,07,2007,1.0,0.0
914465020,RL,75,10125,Pave,MISSING,AllPub,Mitchel,1Fam,2Story,8,5,2000,2001,Gd,TA,412.0,1107.0,Y,2052.0,3,1,7,BuiltIn,2000.0,3.0,642.0,TA,TA,Y,MISSING,251000.0,05,2009,2.0,1.0
528120110,RL,80,10240,Pave,MISSING,AllPub,NridgHt,1Fam,2Story,8,5,2005,2005,Gd,TA,1030.0,1030.0,Y,2098.0,3,1,8,Attchd,2005.0,3.0,878.0,TA,TA,Y,MISSING,275500.0,03,2006,2.0,1.0
527355060,RL,81,10530,Pave,MISSING,AllPub,NWAmes,1Fam,2Story,7,5,1978,1978,TA,TA,945.0,945.0,Y,1857.0,4,1,8,Attchd,1978.0,2.0,482.0,TA,TA,Y,GdPrv,188900.0,07,2006,2.0,1.0
528168030,RL,96,13262,Pave,MISSING,AllPub,NridgHt,1Fam,2Story,8,5,2003,2004,Gd,TA,1082.0,1082.0,Y,2400.0,4,1,10,BuiltIn,2003.0,3.0,730.0,TA,TA,Y,MISSING,290000.0,06,2009,3.0,1.0
